,category_id,nation,views,category_name,publishing_day,publishing_hour,publishing_day_num
13224,25,KR,63705,News & Politics,Wed,4,2
13225,25,KR,49667,News & Politics,Wed,7,2
13226,22,KR,56297,People & Blogs,Thu,7,3
13227,25,KR,35823,News & Politics,Wed,10,2
13228,25,KR,89144,News & Politics,Wed,0,2
13229,24,KR,89823,Entertainment,Thu,11,3
13230,24,KR,726313,Entertainment,Tue,7,1
13231,24,KR,828139,Entertainment,Thu,10,3
13232,25,KR,38692,News & Politics,Wed,10,2
13233,15,KR,90262,Pets & Animals,Thu,11,3
13234,25,KR,95959,News & Politics,Tue,14,1
13235,25,KR,29581,News & Politics,Wed,9,2
13236,26,KR,29017,Howto & Style,Wed,7,2
13237,25,KR,30536,News & Politics,Wed,9,2
13238,1,KR,132363,Film & Animation,Tue,8,1
13239,22,KR,78413,People & Blogs,Thu,8,3
13240,10,KR,18016,Music,Thu,11,3
13241,25,KR,67839,News & Politics,Wed,0,2
13242,25,KR,24753,News & Politics,Wed,5,2
13243,22,KR,84372,People & Blogs,Tue,22,1
13244,28,KR,3316015,Science & Technology,Wed,16,2
13245,23,KR,721516,Comedy,Wed,11,2
13246,24,KR,361917,Entertainment,Thu,8,3
13247,29,KR,97942,Nonprofits & Activism,Tue,16,1
13248,24,KR,76414,Entertainment,Tue,4,1
13249,25,KR,30246,News & Politics,Wed,4,2
13250,27,KR,17608,Education,Wed,1,2
13251,2,KR,19585,Autos & Vehicles,Wed,5,2
13252,24,KR,14580,Entertainment,Thu,10,3
13253,10,KR,30729,Music,Wed,18,2
13254,22,KR,14903,People & Blogs,Wed,13,2
13255,15,KR,70733,Pets & Animals,Wed,9,2
13256,20,KR,245867,Gaming,Mon,15,0
13257,25,KR,39434,News & Politics,Tue,10,1
13258,24,KR,309996,Entertainment,Thu,15,3
13259,43,KR,61039,Shows,Tue,10,1
13260,24,KR,350605,Entertainment,Mon,9,0
13261,25,KR,9369,News & Politics,Wed,4,2
13262,22,KR,486338,People & Blogs,Mon,16,0
13263,25,KR,43759,News & Politics,Wed,21,2
13264,20,KR,17132,Gaming,Wed,11,2
13265,22,KR,206377,People & Blogs,Mon,18,0
13266,25,KR,107525,News & Politics,Mon,10,0
13267,24,KR,103990,Entertainment,Tue,13,1
13268,22,KR,28208,People & Blogs,Thu,5,3
13269,25,KR,5354566,News & Politics,Wed,17,2
13270,23,KR,919028,Comedy,Mon,3,0
13271,25,KR,10087,News & Politics,Tue,15,1
13272,25,KR,55297,News & Politics,Mon,12,0
13273,22,KR,40772,People & Blogs,Wed,10,2
13274,10,KR,1867652,Music,Mon,9,0
13275,25,KR,58321,News & Politics,Mon,10,0
13276,25,KR,127824,News & Politics,Mon,9,0
13277,1,KR,19762,Film & Animation,Thu,6,3
13278,1,KR,157587,Film & Animation,Wed,7,2
13279,25,KR,336539,News & Politics,Mon,11,0
13280,22,KR,46034,People & Blogs,Mon,9,0
13281,1,KR,989103,Film & Animation,Sun,2,7
13282,25,KR,200706,News & Politics,Thu,12,3
13283,15,KR,147587,Pets & Animals,Thu,13,3
13284,25,KR,126960,News & Politics,Thu,14,3
13285,10,KR,334475,Music,Thu,15,3
13286,22,KR,261571,People & Blogs,Wed,11,2
13287,10,KR,54694,Music,Thu,15,3
13288,25,KR,144723,News & Politics,Thu,5,3
13289,10,KR,16773819,Music,Mon,9,0
13290,22,KR,167989,People & Blogs,Thu,10,3
13291,22,KR,76053,People & Blogs,Wed,9,2
13292,20,KR,141597,Gaming,Fri,0,4
13293,24,KR,110045,Entertainment,Wed,10,2
13294,25,KR,139332,News & Politics,Thu,9,3
13295,1,KR,643611,Film & Animation,Wed,7,2
13296,22,KR,80051,People & Blogs,Thu,15,3
13297,25,KR,63705,News & Politics,Wed,4,2
13298,25,KR,49667,News & Politics,Wed,7,2
13299,22,KR,56297,People & Blogs,Thu,7,3
13300,25,KR,35823,News & Politics,Wed,10,2
13301,25,KR,89144,News & Politics,Wed,0,2
13302,24,KR,89823,Entertainment,Thu,11,3
13303,24,KR,726313,Entertainment,Tue,7,1
13304,24,KR,828139,Entertainment,Thu,10,3
13305,25,KR,38692,News & Politics,Wed,10,2
13306,15,KR,90262,Pets & Animals,Thu,11,3
13307,25,KR,95959,News & Politics,Tue,14,1
13308,25,KR,29581,News & Politics,Wed,9,2
13309,26,KR,29017,Howto & Style,Wed,7,2
13310,25,KR,30536,News & Politics,Wed,9,2
13311,1,KR,132363,Film & Animation,Tue,8,1
13312,22,KR,78413,People & Blogs,Thu,8,3
13313,10,KR,18016,Music,Thu,11,3
13314,25,KR,67839,News & Politics,Wed,0,2
13315,25,KR,24753,News & Politics,Wed,5,2
13316,22,KR,84372,People & Blogs,Tue,22,1
13317,28,KR,3316015,Science & Technology,Wed,16,2
13318,23,KR,721516,Comedy,Wed,11,2
13319,24,KR,361917,Entertainment,Thu,8,3
13320,29,KR,97942,Nonprofits & Activism,Tue,16,1
13321,24,KR,76414,Entertainment,Tue,4,1
13322,25,KR,30246,News & Politics,Wed,4,2
13323,27,KR,17608,Education,Wed,1,2
13324,2,KR,19585,Autos & Vehicles,Wed,5,2
13325,24,KR,14580,Entertainment,Thu,10,3
13326,10,KR,30729,Music,Wed,18,2
13327,22,KR,14903,People & Blogs,Wed,13,2
13328,15,KR,70733,Pets & Animals,Wed,9,2
13329,20,KR,245867,Gaming,Mon,15,0
13330,25,KR,39434,News & Politics,Tue,10,1
13331,24,KR,309996,Entertainment,Thu,15,3
13332,43,KR,61039,Shows,Tue,10,1
13333,24,KR,350605,Entertainment,Mon,9,0
13334,25,KR,9369,News & Politics,Wed,4,2
13335,22,KR,486338,People & Blogs,Mon,16,0
13336,25,KR,43759,News & Politics,Wed,21,2
13337,20,KR,17132,Gaming,Wed,11,2
13338,22,KR,206377,People & Blogs,Mon,18,0
13339,25,KR,107525,News & Politics,Mon,10,0
13340,24,KR,103990,Entertainment,Tue,13,1
13341,22,KR,28208,People & Blogs,Thu,5,3
13342,25,KR,5354566,News & Politics,Wed,17,2
13343,23,KR,919028,Comedy,Mon,3,0
13344,25,KR,10087,News & Politics,Tue,15,1
13345,25,KR,55297,News & Politics,Mon,12,0
13346,22,KR,40772,People & Blogs,Wed,10,2
13347,10,KR,1867652,Music,Mon,9,0
13348,25,KR,58321,News & Politics,Mon,10,0
13349,25,KR,127824,News & Politics,Mon,9,0
13350,1,KR,19762,Film & Animation,Thu,6,3
13351,1,KR,157587,Film & Animation,Wed,7,2
13352,25,KR,336539,News & Politics,Mon,11,0
13353,22,KR,46034,People & Blogs,Mon,9,0
13354,1,KR,989103,Film & Animation,Sun,2,7
13355,25,KR,463097,News & Politics,Fri,9,4
13356,25,KR,337744,News & Politics,Fri,10,4
13357,1,KR,111619,Film & Animation,Sat,2,6
13358,15,KR,669368,Pets & Animals,Thu,13,3
13359,24,KR,166666,Entertainment,Fri,8,4
13360,27,KR,42310,Education,Sat,5,6
13361,25,KR,129556,News & Politics,Fri,17,4
13362,24,KR,117114,Entertainment,Sat,0,6
13363,22,KR,33952,People & Blogs,Fri,8,4
13364,24,KR,175212,Entertainment,Fri,9,4
13365,24,KR,278596,Entertainment,Sat,2,6
13366,25,KR,102559,News & Politics,Fri,5,4
13367,23,KR,346357,Comedy,Fri,8,4
13368,22,KR,441836,People & Blogs,Wed,11,2
13369,24,KR,108487,Entertainment,Fri,9,4
13370,24,KR,74703,Entertainment,Sat,2,6
13371,24,KR,19238,Entertainment,Fri,16,4
13372,25,KR,99831,News & Politics,Fri,10,4
13373,24,KR,410432,Entertainment,Fri,3,4
13374,22,KR,278773,People & Blogs,Fri,8,4
13375,25,KR,157362,News & Politics,Fri,3,4
13376,20,KR,662372,Gaming,Fri,10,4
13377,10,KR,571996,Music,Thu,10,3
13378,1,KR,21037,Film & Animation,Fri,2,4
13379,22,KR,20992,People & Blogs,Fri,12,4
13380,25,KR,250858,News & Politics,Thu,14,3
13381,25,KR,55497,News & Politics,Fri,10,4
13382,25,KR,82825,News & Politics,Thu,16,3
13383,24,KR,115897,Entertainment,Fri,7,4
13384,43,KR,201428,Shows,Fri,10,4
13385,25,KR,44309,News & Politics,Sat,0,6
13386,10,KR,532964,Music,Thu,15,3
13387,20,KR,11952,Gaming,Fri,15,4
13388,1,KR,932239,Film & Animation,Wed,7,2
13389,22,KR,7397,People & Blogs,Fri,10,4
13390,24,KR,119664,Entertainment,Fri,1,4
13391,17,KR,7796,Sports,Fri,23,4
13392,24,KR,336026,Entertainment,Wed,10,2
13393,22,KR,108692,People & Blogs,Fri,8,4
13394,23,KR,19371,Comedy,Fri,18,4
13395,1,KR,39629,Film & Animation,Fri,17,4
13396,24,KR,283952,Entertainment,Fri,9,4
13397,24,KR,463467,Entertainment,Thu,3,3
13398,22,KR,186831,People & Blogs,Fri,3,4
13399,15,KR,91313,Pets & Animals,Fri,8,4
13400,1,KR,16138,Film & Animation,Fri,13,4
13401,24,KR,23873,Entertainment,Fri,9,4
13402,10,KR,91617,Music,Thu,15,3
13403,24,KR,24034,Entertainment,Fri,2,4
13404,24,KR,17568,Entertainment,Fri,4,4
13405,26,KR,139173,Howto & Style,Fri,10,4
13406,22,KR,43500,People & Blogs,Fri,14,4
13407,22,KR,30667,People & Blogs,Thu,12,3
13408,25,KR,50559,News & Politics,Fri,7,4
13409,22,KR,55996,People & Blogs,Fri,9,4
13410,24,KR,49662,Entertainment,Fri,5,4
13411,24,KR,118924,Entertainment,Thu,10,3
13412,25,KR,30317,News & Politics,Fri,16,4
13413,20,KR,175387,Gaming,Fri,0,4
13414,22,KR,127160,People & Blogs,Fri,4,4
13415,10,KR,940787,Music,Fri,12,4
13416,22,KR,73015,People & Blogs,Fri,4,4
13417,10,KR,5321,Music,Fri,15,4
13418,22,KR,101368,People & Blogs,Fri,15,4
13419,25,KR,19612,News & Politics,Fri,11,4
13420,22,KR,11892,People & Blogs,Fri,9,4
13421,25,KR,180274,News & Politics,Fri,6,4
13422,29,KR,22743,Nonprofits & Activism,Fri,19,4
13423,25,KR,3509,News & Politics,Fri,20,4
13424,23,KR,9401,Comedy,Fri,11,4
13425,25,KR,19223,News & Politics,Fri,16,4
13426,29,KR,73059,Nonprofits & Activism,Fri,8,4
13427,1,KR,16865,Film & Animation,Fri,1,4
13428,23,KR,18356,Comedy,Sat,0,6
13429,24,KR,18083,Entertainment,Thu,15,3
13430,24,KR,198106,Entertainment,Fri,15,4
13431,22,KR,5008,People & Blogs,Fri,16,4
13432,24,KR,61011,Entertainment,Fri,0,4
13433,25,KR,61726,News & Politics,Fri,0,4
13434,25,KR,59522,News & Politics,Fri,7,4
13435,22,KR,772171,People & Blogs,Wed,18,2
13436,24,KR,91089,Entertainment,Fri,9,4
13437,22,KR,41670,People & Blogs,Thu,19,3
13438,29,KR,20905,Nonprofits & Activism,Thu,17,3
13439,25,KR,85591,News & Politics,Wed,21,2
13440,22,KR,474988,People & Blogs,Thu,13,3
13441,24,KR,378388,Entertainment,Fri,4,4
13442,10,KR,19392316,Music,Mon,9,0
13443,23,KR,57179,Comedy,Fri,23,4
13444,25,KR,146177,News & Politics,Tue,10,1
13445,25,KR,52580,News & Politics,Thu,23,3
13446,15,KR,30928,Pets & Animals,Thu,23,3
13447,25,KR,249481,News & Politics,Thu,13,3
13448,22,KR,258459,People & Blogs,Thu,10,3
13449,24,KR,19139,Entertainment,Thu,10,3
13450,1,KR,21677,Film & Animation,Fri,1,4
13451,22,KR,116323,People & Blogs,Thu,8,3
13452,25,KR,71180,News & Politics,Thu,6,3
13453,1,KR,50303,Film & Animation,Wed,13,2
13454,24,KR,133397,Entertainment,Thu,11,3
13455,15,KR,122881,Pets & Animals,Thu,11,3
13456,10,KR,63036,Music,Wed,18,2
13457,23,KR,282824,Comedy,Fri,3,4
13458,24,KR,315616,Entertainment,Fri,15,4
13459,24,KR,14343,Entertainment,Thu,16,3
13460,22,KR,29740,People & Blogs,Fri,7,4
13461,24,KR,38719,Entertainment,Thu,11,3
13462,23,KR,35628,Comedy,Fri,8,4
13463,22,KR,85301,People & Blogs,Wed,9,2
13464,22,KR,12470,People & Blogs,Thu,22,3
13465,27,KR,20142,Education,Thu,0,3
13466,24,KR,34374,Entertainment,Thu,13,3
13467,24,KR,788875,Entertainment,Tue,7,1
13468,24,KR,36018,Entertainment,Thu,8,3
13469,22,KR,47554,People & Blogs,Thu,16,3
13470,25,KR,76655,News & Politics,Thu,0,3
13471,24,KR,35053,Entertainment,Thu,4,3
13472,25,KR,217991,News & Politics,Thu,9,3
13473,24,KR,54312,Entertainment,Thu,11,3
13474,25,KR,17731,News & Politics,Fri,0,4
13475,22,KR,104209,People & Blogs,Thu,8,3
13476,24,KR,544818,Entertainment,Thu,8,3
13477,2,KR,629256,Autos & Vehicles,Thu,10,3
13478,25,KR,30429,News & Politics,Thu,13,3
13479,25,KR,82481,News & Politics,Thu,13,3
13480,25,KR,53070,News & Politics,Wed,23,2
13481,25,KR,18621,News & Politics,Thu,14,3
13482,25,KR,29117,News & Politics,Thu,1,3
13483,1,KR,321642,Film & Animation,Fri,12,4
13484,24,KR,37778,Entertainment,Thu,14,3
13485,29,KR,42632,Nonprofits & Activism,Thu,13,3
13486,24,KR,286579,Entertainment,Fri,15,4
13487,25,KR,37646,News & Politics,Wed,10,2
13488,25,KR,74963,News & Politics,Wed,14,2
13489,24,KR,95427,Entertainment,Tue,10,1
13490,25,KR,81788,News & Politics,Wed,10,2
13491,23,KR,336298,Comedy,Thu,10,3
13492,10,KR,24527,Music,Thu,11,3
13493,24,KR,29278,Entertainment,Fri,16,4
13494,23,KR,776295,Comedy,Wed,11,2
13495,24,KR,34126,Entertainment,Thu,3,3
13496,24,KR,34779,Entertainment,Fri,1,4
13497,25,KR,13942,News & Politics,Fri,3,4
13498,20,KR,28073,Gaming,Wed,11,2
13499,24,KR,34066,Entertainment,Thu,16,3
13500,27,KR,25796,Education,Thu,10,3
13501,26,KR,5847,Howto & Style,Fri,0,4
13502,24,KR,56379,Entertainment,Fri,15,4
13503,25,KR,463097,News & Politics,Fri,9,4
13504,25,KR,337744,News & Politics,Fri,10,4
13505,1,KR,111619,Film & Animation,Sat,2,6
13506,15,KR,669368,Pets & Animals,Thu,13,3
13507,24,KR,166666,Entertainment,Fri,8,4
13508,27,KR,42310,Education,Sat,5,6
13509,25,KR,129556,News & Politics,Fri,17,4
13510,24,KR,117114,Entertainment,Sat,0,6
13511,22,KR,33952,People & Blogs,Fri,8,4
13512,24,KR,175212,Entertainment,Fri,9,4
13513,24,KR,278596,Entertainment,Sat,2,6
13514,25,KR,102559,News & Politics,Fri,5,4
13515,23,KR,346357,Comedy,Fri,8,4
13516,22,KR,441836,People & Blogs,Wed,11,2
13517,24,KR,108487,Entertainment,Fri,9,4
13518,24,KR,74703,Entertainment,Sat,2,6
13519,24,KR,19238,Entertainment,Fri,16,4
13520,25,KR,99831,News & Politics,Fri,10,4
13521,24,KR,410432,Entertainment,Fri,3,4
13522,22,KR,278773,People & Blogs,Fri,8,4
13523,25,KR,157362,News & Politics,Fri,3,4
13524,20,KR,662372,Gaming,Fri,10,4
13525,10,KR,571996,Music,Thu,10,3
13526,1,KR,21037,Film & Animation,Fri,2,4
13527,22,KR,20992,People & Blogs,Fri,12,4
13528,25,KR,250858,News & Politics,Thu,14,3
13529,25,KR,55497,News & Politics,Fri,10,4
13530,25,KR,82825,News & Politics,Thu,16,3
13531,24,KR,115897,Entertainment,Fri,7,4
13532,43,KR,201428,Shows,Fri,10,4
13533,25,KR,44309,News & Politics,Sat,0,6
13534,10,KR,532964,Music,Thu,15,3
13535,20,KR,11952,Gaming,Fri,15,4
13536,1,KR,932239,Film & Animation,Wed,7,2
13537,22,KR,7397,People & Blogs,Fri,10,4
13538,24,KR,119664,Entertainment,Fri,1,4
13539,17,KR,7796,Sports,Fri,23,4
13540,24,KR,336026,Entertainment,Wed,10,2
13541,22,KR,108692,People & Blogs,Fri,8,4
13542,23,KR,19371,Comedy,Fri,18,4
13543,1,KR,39629,Film & Animation,Fri,17,4
13544,24,KR,283952,Entertainment,Fri,9,4
13545,24,KR,463467,Entertainment,Thu,3,3
13546,22,KR,186831,People & Blogs,Fri,3,4
13547,15,KR,91313,Pets & Animals,Fri,8,4
13548,1,KR,16138,Film & Animation,Fri,13,4
13549,24,KR,23873,Entertainment,Fri,9,4
13550,10,KR,91617,Music,Thu,15,3
13551,24,KR,24034,Entertainment,Fri,2,4
13552,24,KR,17568,Entertainment,Fri,4,4
13553,22,KR,152087,People & Blogs,Sat,10,6
13554,24,KR,216219,Entertainment,Sat,13,6
13555,25,KR,683075,News & Politics,Fri,9,4
13556,1,KR,579674,Film & Animation,Sat,6,6
13557,1,KR,514371,Film & Animation,Sat,2,6
13558,25,KR,541765,News & Politics,Fri,10,4
13559,24,KR,334429,Entertainment,Sat,5,6
13560,15,KR,1066103,Pets & Animals,Thu,13,3
13561,27,KR,222613,Education,Sat,4,6
13562,24,KR,71424,Entertainment,Sat,23,6
13563,24,KR,239528,Entertainment,Sat,4,6
13564,24,KR,368915,Entertainment,Sat,2,6
13565,22,KR,129781,People & Blogs,Fri,8,4
13566,27,KR,95627,Education,Sat,13,6
13567,25,KR,316613,News & Politics,Sat,6,6
13568,25,KR,134426,News & Politics,Sat,8,6
13569,20,KR,170112,Gaming,Sun,2,7
13570,25,KR,204946,News & Politics,Fri,17,4
13571,15,KR,165471,Pets & Animals,Sat,9,6
13572,24,KR,609258,Entertainment,Sat,2,6
13573,24,KR,173509,Entertainment,Sat,5,6
13574,25,KR,49878,News & Politics,Sat,16,6
13575,24,KR,27913,Entertainment,Sat,11,6
13576,23,KR,240128,Comedy,Sat,10,6
13577,25,KR,61916,News & Politics,Sat,6,6
13578,22,KR,71596,People & Blogs,Sat,8,6
13579,24,KR,248002,Entertainment,Sat,0,6
13580,24,KR,433215,Entertainment,Sat,11,6
13581,1,KR,20965,Film & Animation,Sat,4,6
13582,24,KR,569231,Entertainment,Sat,10,6
13583,23,KR,228414,Comedy,Sat,13,6
13584,22,KR,17233,People & Blogs,Sat,9,6
13585,27,KR,52570,Education,Sat,5,6
13586,24,KR,43849,Entertainment,Sat,12,6
13587,24,KR,239250,Entertainment,Fri,9,4
13588,24,KR,231830,Entertainment,Fri,9,4
13589,24,KR,138571,Entertainment,Sat,13,6
13590,23,KR,123127,Comedy,Sat,11,6
13591,15,KR,133886,Pets & Animals,Sat,9,6
13592,25,KR,60485,News & Politics,Sat,21,6
13593,22,KR,172107,People & Blogs,Sat,5,6
13594,22,KR,34322,People & Blogs,Sat,7,6
13595,24,KR,657439,Entertainment,Thu,3,3
13596,22,KR,52215,People & Blogs,Fri,12,4
13597,22,KR,546168,People & Blogs,Wed,11,2
13598,22,KR,16788,People & Blogs,Sat,19,6
13599,22,KR,11581,People & Blogs,Sat,8,6
13600,25,KR,33111,News & Politics,Sat,12,6
13601,24,KR,60325,Entertainment,Sat,9,6
13602,25,KR,118209,News & Politics,Fri,5,4
13603,25,KR,44991,News & Politics,Sat,11,6
13604,25,KR,8646,News & Politics,Sat,16,6
13605,25,KR,71768,News & Politics,Sat,12,6
13606,23,KR,118972,Comedy,Sat,11,6
13607,23,KR,414872,Comedy,Fri,8,4
13608,22,KR,22323,People & Blogs,Sat,4,6
13609,22,KR,200182,People & Blogs,Fri,15,4
13610,25,KR,42124,News & Politics,Sat,11,6
13611,24,KR,15420,Entertainment,Sat,8,6
13612,22,KR,9270,People & Blogs,Sat,14,6
13613,1,KR,8572,Film & Animation,Sat,13,6
13614,22,KR,9518,People & Blogs,Sat,8,6
13615,25,KR,93881,News & Politics,Sat,0,6
13616,24,KR,738757,Entertainment,Sat,7,6
13617,24,KR,676385,Entertainment,Thu,3,3
13618,24,KR,344256,Entertainment,Fri,15,4
13619,10,KR,83257,Music,Sat,7,6
13620,23,KR,66528,Comedy,Sat,12,6
13621,22,KR,115668,People & Blogs,Sat,11,6
13622,23,KR,22500,Comedy,Sat,17,6
13623,25,KR,41007,News & Politics,Sat,12,6
13624,22,KR,122816,People & Blogs,Fri,23,4
13625,17,KR,16565,Sports,Fri,23,4
13626,20,KR,32092,Gaming,Fri,15,4
13627,26,KR,19597,Howto & Style,Sat,9,6
13628,24,KR,31856,Entertainment,Sat,7,6
13629,17,KR,3887381,Sports,Sat,20,6
13630,24,KR,15349,Entertainment,Sat,5,6
13631,22,KR,64887,People & Blogs,Sat,3,6
13632,24,KR,253429,Entertainment,Sat,2,6
13633,24,KR,132072,Entertainment,Sat,9,6
13634,25,KR,225365,News & Politics,Fri,3,4
13635,43,KR,295147,Shows,Fri,10,4
13636,25,KR,22990,News & Politics,Sat,2,6
13637,22,KR,68810,People & Blogs,Sat,3,6
13638,24,KR,42899,Entertainment,Sat,9,6
13639,22,KR,14475,People & Blogs,Sat,4,6
13640,1,KR,37682,Film & Animation,Fri,13,4
13641,1,KR,82658,Film & Animation,Sat,1,6
13642,15,KR,126510,Pets & Animals,Sat,8,6
13643,24,KR,222928,Entertainment,Fri,10,4
13644,26,KR,19064,Howto & Style,Sat,17,6
13645,1,KR,66864,Film & Animation,Fri,17,4
13646,24,KR,475801,Entertainment,Wed,10,2
13647,26,KR,28730,Howto & Style,Sat,12,6
13648,1,KR,34002,Film & Animation,Fri,2,4
13649,23,KR,36796,Comedy,Sat,4,6
13650,1,KR,1073374,Film & Animation,Wed,7,2
13651,24,KR,31246,Entertainment,Sat,4,6
13652,25,KR,121247,News & Politics,Fri,10,4
13653,24,KR,35035,Entertainment,Fri,4,4
13654,20,KR,775687,Gaming,Fri,10,4
13655,10,KR,642573,Music,Thu,10,3
13656,2,KR,11764,Autos & Vehicles,Sat,15,6
13657,24,KR,87225,Entertainment,Fri,5,4
13658,27,KR,57188,Education,Thu,18,3
13659,24,KR,37850,Entertainment,Fri,9,4
13660,22,KR,180135,People & Blogs,Fri,8,4
13661,25,KR,97544,News & Politics,Thu,16,3
13662,22,KR,70666,People & Blogs,Fri,14,4
13663,24,KR,389639,Entertainment,Fri,9,4
13664,24,KR,20183,Entertainment,Fri,8,4
13665,22,KR,48502,People & Blogs,Sat,0,6
13666,22,KR,936749,People & Blogs,Wed,18,2
13667,20,KR,13042,Gaming,Sat,2,6
13668,24,KR,274538,Entertainment,Sat,13,6
13669,22,KR,64842,People & Blogs,Sat,2,6
13670,22,KR,328441,People & Blogs,Fri,8,4
13671,24,KR,160740,Entertainment,Fri,1,4
13672,22,KR,10952,People & Blogs,Fri,10,4
13673,25,KR,24529,News & Politics,Sat,21,6
13674,22,KR,189158,People & Blogs,Sat,11,6
13675,25,KR,62056,News & Politics,Fri,7,4
13676,22,KR,356267,People & Blogs,Sat,12,6
13677,24,KR,33985,Entertainment,Fri,2,4
13678,25,KR,61312,News & Politics,Sat,10,6
13679,10,KR,641336,Music,Thu,15,3
13680,22,KR,76033,People & Blogs,Fri,9,4
13681,25,KR,64143,News & Politics,Fri,10,4
13682,24,KR,844723,Entertainment,Sat,16,6
13683,25,KR,105482,News & Politics,Thu,7,3
13684,25,KR,134371,News & Politics,Wed,21,2
13685,15,KR,86814,Pets & Animals,Sat,0,6
13686,26,KR,165492,Howto & Style,Fri,10,4
13687,25,KR,25598,News & Politics,Sat,6,6
13688,24,KR,136189,Entertainment,Sat,3,6
13689,10,KR,1133773,Music,Fri,12,4
13690,10,KR,103119,Music,Thu,15,3
13691,25,KR,9953,News & Politics,Fri,7,4
13692,24,KR,1086606,Entertainment,Sat,13,6
13693,22,KR,9378,People & Blogs,Fri,17,4
13694,10,KR,10687,Music,Fri,15,4
13695,22,KR,7862,People & Blogs,Sat,0,6
13696,20,KR,70823,Gaming,Thu,10,3
13697,22,KR,176362,People & Blogs,Fri,4,4
13698,25,KR,64529,News & Politics,Fri,0,4
13699,1,KR,808631,Film & Animation,Fri,12,4
13700,24,KR,1852625,Entertainment,Thu,10,3
13701,17,KR,226119,Sports,Sat,20,6
13702,24,KR,23307,Entertainment,Sat,8,6
13703,24,KR,12905,Entertainment,Sat,17,6
13704,24,KR,39150,Entertainment,Thu,13,3
13705,22,KR,200626,People & Blogs,Thu,8,3
13706,22,KR,15122,People & Blogs,Fri,9,4
13707,22,KR,178238,People & Blogs,Fri,3,4
13708,22,KR,86521,People & Blogs,Fri,4,4
13709,23,KR,29116,Comedy,Sat,0,6
13710,29,KR,29044,Nonprofits & Activism,Fri,19,4
13711,22,KR,36386,People & Blogs,Thu,5,3
13712,22,KR,16060,People & Blogs,Thu,22,3
13713,24,KR,768779,Entertainment,Sat,13,6
13714,23,KR,15104,Comedy,Fri,11,4
13715,25,KR,249748,News & Politics,Sat,16,6
13716,22,KR,31415,People & Blogs,Fri,7,4
13717,24,KR,663094,Entertainment,Fri,4,4
13718,24,KR,22620,Entertainment,Fri,18,4
13719,22,KR,342695,People & Blogs,Sat,10,6
13720,1,KR,981216,Film & Animation,Sun,7,7
13721,24,KR,492397,Entertainment,Sat,13,6
13722,1,KR,1216254,Film & Animation,Sat,6,6
13723,24,KR,207602,Entertainment,Sun,3,7
13724,20,KR,751770,Gaming,Sun,10,7
13725,27,KR,514700,Education,Sat,4,6
13726,1,KR,579048,Film & Animation,Sat,2,6
13727,15,KR,142102,Pets & Animals,Sun,13,7
13728,24,KR,162732,Entertainment,Sun,11,7
13729,10,KR,1596081,Music,Sun,6,7
13730,24,KR,476183,Entertainment,Sat,5,6
13731,24,KR,136904,Entertainment,Sat,23,6
13732,25,KR,125739,News & Politics,Sat,16,6
13733,25,KR,606938,News & Politics,Fri,10,4
13734,2,KR,207524,Autos & Vehicles,Sun,12,7
13735,22,KR,99783,People & Blogs,Sun,11,7
13736,15,KR,337804,Pets & Animals,Sat,9,6
13737,23,KR,252454,Comedy,Sun,9,7
